"codigo";"nome_ascii";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma"
"FIS0314";"TERMODINAMICA";"GRADUAÇÃO";2017;1;45;"3C1";"2017-02-13";"2017-07-01";"01";"35T12";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"LET2134";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA VII";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"04";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF0076";"TREINAMENTO ESPORTIVO APLICADO A EDUCACAO FISICA ESCOLAR";"GRADUAÇÃO";2017;1;40;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"QUI0632";"FISICO-QUIMICA EXPERIMENTAL";"GRADUAÇÃO";2017;1;15;"Prédio Química III- Lab. Ensino de Físico-Quimica";"2017-02-13";"2017-07-01";"01";"5M3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0043";"PRATICAS CORPORAIS EM ACADEMIA";"GRADUAÇÃO";2017;1;58;"Sala de Aula 09 - Sala de Ginástica (2T56)";"2017-02-13";"2017-07-01";"01";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CCA0106";"DESENHO TECNICO";"GRADUAÇÃO";2017;1;50;"Laboratório de informática";"2017-02-13";"2017-07-01";"01";"24T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"DEF0025";"ESTAGIO SUPERVISIONADO I";"GRADUAÇÃO";2017;1;20;"Sala de Aula 01";"2017-02-13";"2017-07-01";"01";"6N1234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0064";"EDUCACAO PARA A SAUDE";"GRADUAÇÃO";2017;1;50;"Sala de Aula 07";"2017-02-13";"2017-07-01";"01";"35N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PAT0900.1";"PATOLOGIA GERAL PARA NUTRICAO - PRATICA";"GRADUAÇÃO";2017;1;40;"Departamento de patologia";"2017-02-13";"2017-07-01";"01";"6M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PAT0900.0";"PATOLOGIA GERAL PARA NUTRICAO - TEORICA";"GRADUAÇÃO";2017;1;40;"Departamento de Patologia";"2017-02-13";"2017-07-01";"01";"6M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2301";"CALCULO III";"GRADUAÇÃO";2017;1;100;"ECT - Aud. D";"2017-02-13";"2017-07-01";"06";"46M12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"DIM0103";"INTRODUCAO A INFORMATICA";"GRADUAÇÃO";2017;1;40;"3H4";"2017-02-13";"2017-07-01";"01";"35T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"HIS0005";"TEORIA DA HISTORIA";"GRADUAÇÃO";2017;1;60;"2A2";"2017-02-13";"2017-07-01";"01";"35M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"HIS0011";"HISTORIA CONTEMPORANEA I";"GRADUAÇÃO";2017;1;60;"2A3";"2017-02-13";"2017-07-01";"01";"35M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"HIS0015";"HISTORIA DO BRASIL COLONIA";"GRADUAÇÃO";2017;1;60;"2A3";"2017-02-13";"2017-07-01";"01";"24M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"IMD0043";"REDES DE COMPUTADORES";"GRADUAÇÃO";2017;1;40;"A307";"2017-02-13";"2017-07-01";"02";"35N34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCS0503";"TEORIA SOCIOLOGICA IV";"GRADUAÇÃO";2017;1;40;"IIE3";"2017-02-13";"2017-07-01";"01";"2M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CST2075";"POLITICAS PUBLICAS DE SAUDE";"GRADUAÇÃO";2017;1;40;"Sala de Aula 08";"2017-02-13";"2017-07-01";"02";"4M123";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"PSI2003";"ESTAGIO BASICO I";"GRADUAÇÃO";2017;1;25;"2H2";"2017-02-13";"2017-07-01";"02";"3T56 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DHC0328";"SEMINARIO DE TEORIA  E METODOLOGIA DA HISTORIA I";"GRADUAÇÃO";2017;1;40;"D2";"2017-02-13";"2017-07-01";"01";"5T5234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"FPE0087";"LINGUA BRASILEIRA DE SINAIS - LIBRAS";"GRADUAÇÃO";2017;1;35;"2A3";"2017-02-13";"2017-07-01";"15";"2N1234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0025";"ESTAGIO SUPERVISIONADO I";"GRADUAÇÃO";2017;1;20;"Sala de Aula 03";"2017-02-13";"2017-07-01";"02";"6T3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0601";"INTRODUCAO A MECANICA";"GRADUAÇÃO";2017;1;50;"3E3";"2017-02-13";"2017-07-01";"02";"246N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"TAD0019";"PROGRAMACAO WEB";"GRADUAÇÃO";2017;1;50;"Lab. TADS";"2017-02-13";"2017-07-01";"01";"25M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"QUI0340";"ORGANICA I";"GRADUAÇÃO";2017;1;27;"3B2";"2017-02-13";"2017-07-01";"02";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCA0124";"AUTOMACAO INDUSTRIAL";"GRADUAÇÃO";2017;1;25;"DCA-SALA 1";"2017-02-13";"2017-07-01";"02";"24M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR0038";"DIREITO E LEGISLACAO TRABALHISTA";"GRADUAÇÃO";2017;1;55;"5G1";"2017-02-13";"2017-07-01";"02";"46N12";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"PED0006.2";"PEDIATRIA E PUERICULTURA II";"GRADUAÇÃO";2017;1;6;"DPEDI / UASCA / MEJC";"2017-02-13";"2017-07-01";"02";"3T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PED0006.2";"PEDIATRIA E PUERICULTURA II";"GRADUAÇÃO";2017;1;6;"DPEDI / UASCA / MEJC";"2017-02-13";"2017-07-01";"03";"3T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PED0006.2";"PEDIATRIA E PUERICULTURA II";"GRADUAÇÃO";2017;1;7;"DPEDI / UASCA / MEJC";"2017-02-13";"2017-07-01";"04";"3T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DSC0133";"SAUDE E CULTURA";"GRADUAÇÃO";2017;1;30;"Sala 05 do DSC";"2017-02-13";"2017-07-01";"02";"5N123 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MOR0025";"HISTOLOGIA V";"GRADUAÇÃO";2017;1;20;"sala dos epitelios";"2017-02-13";"2017-07-01";"01A";"6T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DGE0055";"FORMACAO ECONOMICA E TERRITORIAL DO BRASIL";"GRADUAÇÃO";2017;1;51;"2H10";"2017-02-13";"2017-07-01";"01";"35N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DOD0112";"CLINICA INTEGRADA NIVEL I";"GRADUAÇÃO";2017;1;8;"DOD";"2017-02-13";"2017-07-01";"04";"5T2345 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR3220";"PRATICA DAS AUDIENCIAS NO PROCESSO CIVIL";"GRADUAÇÃO";2017;1;50;"1D1";"2017-04-17";"2017-05-08";"01";"2M3456 (17/04/2017 - 08/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"TAD0001";"FUNDAMENTOS DA COMPUTACAO";"GRADUAÇÃO";2017;1;50;"Centro Vocacional Tecnológico - CVT";"2017-02-13";"2017-07-01";"01";"46T45";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"PPO2301";"HISTOPATOLOGIA CONTINUADA I";"STRICTO SENSU";2017;1;12;"SALA DE AULA DO PROGRAMA DE PÓS-GRADUAÇÃO";"2017-02-13";"2017-06-30";"01";"6T156  6N1";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"TAD0003";"BANCO DE DADOS I";"GRADUAÇÃO";2017;1;50;"Centro Vocacional Tecnológico - CVT";"2017-02-13";"2017-07-01";"01";"25M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"DGE0060";"METEOROLOGIA E CLIMATOLOGIA";"GRADUAÇÃO";2017;1;50;"2H9";"2017-02-13";"2017-07-01";"01";"35N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DGE0053";"INTRODUCAO A GEOGRAFIA";"GRADUAÇÃO";2017;1;50;"2H10";"2017-02-13";"2017-07-01";"01";"24N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"TAD0005";"MATEMATICA APLICADA I";"GRADUAÇÃO";2017;1;50;"Centro Vocacional Tecnológico - CVT";"2017-02-13";"2017-07-01";"01";"3M123";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"TAD0006";"SISTEMAS OPERACIONAIS";"GRADUAÇÃO";2017;1;50;"Centro Vocacional Tecnológico - CVT";"2017-02-13";"2017-07-01";"01";"46T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"TAD0002";"LOGICA COMPUTACIONAL E ALGORITMOS";"GRADUAÇÃO";2017;1;50;"Centro Vocacional Tecnológico - CVT";"2017-02-13";"2017-07-01";"01";"24M234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"DPU0012";"DIREITO FINANCEIRO E FINANCAS";"GRADUAÇÃO";2017;1;53;"Setor I - Sala 1B4";"2017-02-13";"2017-07-01";"01";"34N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR0208";"DIREITO EMPRESARIAL I";"GRADUAÇÃO";2017;1;53;"1G1";"2017-02-13";"2017-07-01";"02";"24N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2403";"FISICA EXPERIMENTAL II";"GRADUAÇÃO";2017;1;30;"ECT - Lab Fis";"2017-02-13";"2017-07-01";"05A";"5M123 (13/02/2017 - 18/03/2017), 5M123 (01/05/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0080";"BIOESTATISTICA APLICADA A EDUCACAO FISICA";"GRADUAÇÃO";2017;1;50;"Sala de Aula 02";"2017-02-13";"2017-07-01";"01";"24N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0067";"CIENCIA DO TREINAMENTO ESPORTIVO";"GRADUAÇÃO";2017;1;50;"Sala de Aula 09";"2017-02-13";"2017-07-01";"01";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0743";"FISIOLOGIA CLINICA DO EXERCICIO";"GRADUAÇÃO";2017;1;50;"Sala de Aula 07";"2017-02-13";"2017-07-01";"01";"24N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DBG0006";"BIOLOGIA CELULAR E MOLECULAR";"GRADUAÇÃO";2017;1;50;"Sala Carnaúba";"2017-02-13";"2017-07-01";"01";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DDP0203";"TEORIA GERAL DO PROCESSO";"GRADUAÇÃO";2017;1;57;"1G1";"2017-02-13";"2017-07-01";"01";"24M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE0087";"LINGUA BRASILEIRA DE SINAIS - LIBRAS";"GRADUAÇÃO";2017;1;36;"3G2";"2017-02-13";"2017-07-01";"13";"35N34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PGEL018";"LINGUISTICAS SOCIOCOGNITIVAS E INTERACIONAIS E ESTUDO DO TEXTO";"STRICTO SENSU";2017;1;20;"Setor 2, bloco b-4.";"2017-03-06";"2017-07-14";"01";"3T23456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PGEL023";"TOPICOS AVANCADOS EM LINGUISTICA TEORICA E DESCRITIVA III";"STRICTO SENSU";2017;1;20;"Setor II  Bloco D Sala 4";"2017-03-06";"2017-07-14";"01";"6T234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DFS5019";"EVOLUCAO DA VIDA";"GRADUAÇÃO";2017;1;20;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"PED3003";"ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES III - CIENCIAS BIOLOGICAS";"GRADUAÇÃO";2017;1;20;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"ECT2500";"INTRODUCAO AS ENGENHARIAS";"GRADUAÇÃO";2017;1;100;"ECT - Sala 3";"2017-02-13";"2017-07-01";"01";"2T34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MAT0319";"ALGEBRA LINEAR BASICA I";"GRADUAÇÃO";2017;1;65;"3H2";"2017-02-13";"2017-07-01";"08";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECO1112";"ECONOMIA POLITICA I";"GRADUAÇÃO";2017;1;50;"I D2";"2017-02-13";"2017-07-01";"01";"26N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"LET0301";"PRATICA DE LEITURA E PRODUCAO DE TEXTOS I";"GRADUAÇÃO";2017;1;60;"3C1";"2017-02-13";"2017-07-01";"07";"35M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCS0029";"SOCIOLOGIA I";"GRADUAÇÃO";2017;1;52;"IB5";"2017-02-13";"2017-07-01";"02";"24M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ADM0103";"DESENVOLVIMENTO GERENCIAL E INTERPESSOAL";"GRADUAÇÃO";2017;1;55;"IC3";"2017-02-13";"2017-07-01";"01";"24M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EFL0318";"ECONOMIA FLORESTAL";"GRADUAÇÃO";2017;1;39;"SALA 07";"2017-02-13";"2017-07-01";"01";"2M45 4M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"ART0163";"EXPRESSAO VOCAL III";"GRADUAÇÃO";2017;1;20;"DEART - SALA 22";"2017-02-13";"2017-07-01";"02";"6M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EFL0331";"TECNOLOGIA DE PRODUTOS FLORESTAIS";"GRADUAÇÃO";2017;1;37;"SALA 05";"2017-02-13";"2017-07-01";"01";"5M45 6M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"ACT0043";"IMUNOHEMATOLOGIA";"GRADUAÇÃO";2017;1;25;"lab Hematologia 2 andar e sala da Progesp";"2017-02-13";"2017-07-01";"02";"4M234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CIV1401";"TRATAMENTO DE AGUAS RESIDUARIAS";"GRADUAÇÃO";2017;1;50;"4B3";"2017-02-13";"2017-07-01";"01";"24M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEQ0531";"ENGENHARIA AMBIENTAL";"GRADUAÇÃO";2017;1;40;"4A9";"2017-02-13";"2017-07-01";"03";"35M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DTU1627";"PLANEJAMENTO TURISTICO II";"GRADUAÇÃO";2017;1;50;"VC3";"2017-02-13";"2017-07-01";"01";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DET0135";"ANALISE DE CUSTOS INDUSTRIAIS";"GRADUAÇÃO";2017;1;20;"4D1B";"2017-02-13";"2017-07-01";"01";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"NUT0028";"GESTAO EM ALIMENTACAO COLETIVA II";"GRADUAÇÃO";2017;1;6;"DNUT -  Sala de aula 02";"2017-02-13";"2017-07-01";"01D";"4M234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"COM0140";"OFICINA DE TELEJORNALISMO";"GRADUAÇÃO";2017;1;20;"DECOM - ESTÚDIO DE TV";"2017-02-13";"2017-07-01";"01";"6T123456";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"COM0313";"PUBLICIDADE ON-LINE";"GRADUAÇÃO";2017;1;46;"DECOM - SALA A DEFINIR";"2017-02-13";"2017-07-01";"02";"25N12";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"PSI4007";"TOPICOS AVANCADOS EM PLANEJAMENTO DE PESQUISA E ANALISE DE DADOS EM PSICOLOGIA";"STRICTO SENSU";2017;1;25;"AUDITORIO DE PSICOLOGIA";"2017-03-06";"2017-07-15";"01";"5M23456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CON3503";"PERICIA CONTABIL";"GRADUAÇÃO";2017;1;50;"SETOR V";"2017-02-13";"2017-07-01";"01";"46M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PRO1405";"LOGISTICA EMPRESARIAL";"GRADUAÇÃO";2017;1;45;"4I3";"2017-02-13";"2017-07-01";"01";"46N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CON3302";"CONTABILIDADE INTERNACIONAL";"GRADUAÇÃO";2017;1;50;"VF3";"2017-02-13";"2017-07-01";"01";"35M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MEC1509";"METROLOGIA INDUSTRIAL";"GRADUAÇÃO";2017;1;25;"NTI - LAB. METROLOGIA";"2017-02-13";"2017-07-01";"03";"35N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DBF0209";"FARMACOLOGIA PARA BIOMEDICINA";"GRADUAÇÃO";2017;1;36;"Sala de Aula II do DBF";"2017-02-13";"2017-07-01";"01A";"26N12 4N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1012";"HISTORIA DA NEUROCIENCIA";"GRADUAÇÃO";2017;1;40;"ECT - Sala 02";"2017-02-17";"2017-06-30";"01";"6M34 (17/02/2017 - 30/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR0019";"DIREITO E LEGISLACAO SOCIAL";"GRADUAÇÃO";2017;1;51;"1B4";"2017-02-13";"2017-07-01";"02";"3M34 5M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"SSO0061";"CAPITALISMO E QUESTAO SOCIAL";"GRADUAÇÃO";2017;1;51;"IB4";"2017-02-13";"2017-07-01";"01";"3M56 5M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"SSO0097";"CLASSES E MOVIMENTOS SOCIAIS";"GRADUAÇÃO";2017;1;51;"IB4";"2017-02-13";"2017-07-01";"01";"4M456";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CIV0425";"ESTRADAS";"GRADUAÇÃO";2017;1;35;"4A9";"2017-02-13";"2017-07-01";"02";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2206";"GESTAO E ECONOMIA DA CIENCIA, TECNOLOGIA E INOVACAO";"GRADUAÇÃO";2017;1;100;"ECT - Sala 3";"2017-02-13";"2017-07-01";"04";"46N34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ELE0509";"LINHAS DE TRANSMISSAO E ONDAS";"GRADUAÇÃO";2017;1;50;"4A3";"2017-02-13";"2017-07-01";"01";"24M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPU0013";"DIREITO TRIBUTARIO";"GRADUAÇÃO";2017;1;53;"Setor I - Sala 1B2";"2017-02-13";"2017-07-01";"02";"34N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DDP0115";"DIREITO PROCESSUAL DO TRABALHO";"GRADUAÇÃO";2017;1;53;"1B5";"2017-02-13";"2017-07-01";"02";"25N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR3101";"CARREIRAS JURIDICAS";"GRADUAÇÃO";2017;1;53;"1A3";"2017-02-13";"2017-05-15";"02";"2N12 (13/02/2017 - 15/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"IMD0020";"TECNOLOGIA DA INFORMACAO E SOCIEDADE";"GRADUAÇÃO";2017;1;70;"B203 - CIVT";"2017-02-13";"2017-07-01";"04";"5N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR3102";"AUTOCOMPOSICAO DE CONFLITOS: NEGOCIACAO, CONCILIACAO E MEDIACAO";"GRADUAÇÃO";2017;1;53;"1A3";"2017-02-17";"2017-05-26";"02";"6T56 (17/02/2017 - 26/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PGEL002";"TEORIAS CONTEMPORANEAS DO DISCURSO";"STRICTO SENSU";2017;1;30;"setor 2, bloco g-1";"2017-03-06";"2017-07-14";"01";"4T123456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DSC0109";"TOPICOS EM SEGURANCA DO PACIENTE";"GRADUAÇÃO";2017;1;30;"Sala 06 do DSC";"2017-03-10";"2017-05-19";"02";"6T2345 (10/03/2017 - 19/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PRO1204";"GESTAO DO CONHECIMENTO";"GRADUAÇÃO";2017;1;20;"4B2";"2017-02-13";"2017-07-01";"02";"24N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PRO1505";"TOPICOS AVANCADOS EM ERGONOMIA";"GRADUAÇÃO";2017;1;20;"4G4";"2017-02-13";"2017-07-01";"01";"24T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2102";"VETORES E GEOMETRIA ANALITICA";"GRADUAÇÃO";2017;1;130;"ECT - Aud. A";"2017-02-13";"2017-07-01";"04";"36N34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CIV0106";"TOPOGRAFIA";"GRADUAÇÃO";2017;1;40;"4A8";"2017-02-13";"2017-07-01";"01";"6T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DSC0063";"ATIVIDADE INTERATIVA INTERDISCIPLINAR II: SAUDE E CIDADANIA (SACI II)";"GRADUAÇÃO";2017;1;14;"UBS de Redinha";"2017-02-13";"2017-07-01";"08";"3T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MAT0312";"MATEMATICA PARA ENGENHARIA II";"GRADUAÇÃO";2017;1;40;"3A3";"2017-02-13";"2017-07-01";"01";"246T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0316";"FISICA EXPERIMENTAL II";"GRADUAÇÃO";2017;1;20;"Lab. Fís. Experimental II";"2017-02-13";"2017-07-01";"08";"6N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PRO1101";"INTRODUCAO A ENGENHARIA DE PRODUCAO";"GRADUAÇÃO";2017;1;51;"4F5";"2017-02-13";"2017-07-01";"01";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECO0419";"ECONOMIA PARA PROJETOS AQUICOLAS";"GRADUAÇÃO";2017;1;40;"ID2";"2017-02-13";"2017-07-01";"01";"24T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"LEM1005";"TOPICOS EM GRAMATICA DE PORTUGUES LINGUA ESTRANGEIRA I";"GRADUAÇÃO";2017;1;20;"i-13";"2017-02-13";"2017-07-01";"01";"35M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DMP0083";"BACTERIOLOGIA BASICA";"GRADUAÇÃO";2017;1;24;"Mulungú";"2017-02-13";"2017-07-01";"01B";"6T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0701";"FISICA BASICA I";"GRADUAÇÃO";2017;1;66;"3H2";"2017-02-13";"2017-07-01";"01";"246N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DHC0071";"HISTORIA MEDIEVAL I";"GRADUAÇÃO";2017;1;40;"D5";"2017-02-13";"2017-07-01";"01";"5M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"DHC0072";"HISTORIA DA AMERICA I";"GRADUAÇÃO";2017;1;40;"D2";"2017-02-13";"2017-07-01";"01";"6M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"DHC0912";"HISTORIA DO BRASIL I";"GRADUAÇÃO";2017;1;50;"D5";"2017-02-13";"2017-07-01";"01";"3M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"MUS0409";"MUSICA POPULAR BRASILEIRA I";"GRADUAÇÃO";2017;1;30;"Sala 25";"2017-02-13";"2017-07-01";"01";"5N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PED0006.2";"PEDIATRIA E PUERICULTURA II";"GRADUAÇÃO";2017;1;7;"DPEDI / UASCA / MEJC";"2017-02-13";"2017-07-01";"05";"3T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2401";"COMPUTACAO NUMERICA";"GRADUAÇÃO";2017;1;30;"ECT - Sala 3";"2017-02-13";"2017-07-01";"05D";"35N12 (13/02/2017 - 31/03/2017),  5T56  35N12 (01/04/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CST2182.1";"METODOS E TECNICAS DE AVALIACAO EM FISIOTERAPIA - PRATICA";"GRADUAÇÃO";2017;1;14;"A Definir";"2017-02-14";"2017-06-20";"02";"3M34 (14/02/2017 - 20/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"FIL0103";"LOGICA";"GRADUAÇÃO";2017;1;80;"2F1";"2017-02-13";"2017-07-01";"01";"24N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
